,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1377,CHEMBL2031953,Cc1oc(-c2ccccc2)nc1CC#Cc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1,Active,410.47300000000007,4.914120000000003,1.0,4.0,6.533132379645891
1378,CHEMBL2031954,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1,Active,416.4770000000001,4.941420000000003,1.0,5.0,7.5376020021010435
1379,CHEMBL2031955,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2cn(C)cc2C(=O)O)c1,Active,416.47700000000015,4.899020000000004,1.0,5.0,5.777283528852417
1380,CHEMBL2031956,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2cn(-c3ccccc3)cc2C(=O)O)c1,Active,478.5480000000002,6.351220000000006,1.0,5.0,6.795880017344075
1381,CHEMBL2031957,Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2cn(C)cc2C(=O)O)cc1,Intermediate,416.47700000000015,4.899020000000004,1.0,5.0,5.4179366370882915
1382,CHEMBL408,Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2cn(-c3ccccc3)cc2C(=O)O)cc1,Active,478.5480000000002,6.351220000000006,1.0,5.0,6.050609993355087
1383,CHEMBL408,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2nn(-c3ccccc3)cc2C(=O)O)c1,Intermediate,479.5360000000002,5.7462200000000045,1.0,6.0,6.853871964321762
1384,CHEMBL518700,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2c(C(=O)O)cnn2-c2ccccc2)c1,Inactive,479.5360000000002,5.7462200000000045,1.0,6.0,5.324221658325915
1385,CHEMBL464453,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2cn(-c3ccccc3)nc2C(=O)O)c1,Inactive,479.5360000000002,5.746220000000005,1.0,6.0,7.154901959985743
1386,CHEMBL595,Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2nn(-c3ccccc3)cc2C(=O)O)cc1,Intermediate,479.5360000000002,5.746220000000005,1.0,6.0,5.665546248849069
1387,CHEMBL460026,Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2c(C(=O)O)cnn2-c2ccccc2)cc1,Intermediate,479.5360000000002,5.7462200000000045,1.0,6.0,5.777283528852417
1388,CHEMBL15594,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2nn(-c3ccccc3)nc2C(=O)O)c1,Intermediate,480.52400000000017,5.141220000000004,1.0,7.0,7.161150909262744
1389,CHEMBL465183,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2c(C(=O)O)nnn2-c2ccccc2)c1,Intermediate,480.52400000000017,5.141220000000003,1.0,7.0,6.1249387366083
1390,CHEMBL464982,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2nnn(-c3ccccc3)c2C(=O)O)c1,Intermediate,480.52400000000017,5.141220000000004,1.0,7.0,5.8297382846050425
1391,CHEMBL8739,Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2nn(-c3ccccc3)nc2C(=O)O)cc1,Intermediate,480.52400000000017,5.141220000000004,1.0,7.0,6.147520006363144
1392,CHEMBL267476,Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2c(C(=O)O)nnn2-c2ccccc2)cc1,Intermediate,480.52400000000017,5.141220000000004,1.0,7.0,5.0
1393,CHEMBL1173380,Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2nnn(-c3ccccc3)c2C(=O)O)cc1,Inactive,480.52400000000017,5.141220000000004,1.0,7.0,6.055517327849832
1394,CHEMBL8659,Cc1oc(-c2ccccc2)nc1CCOc1cccc(-c2nn(-c3ccccc3)nc2C(=O)O)c1,Intermediate,466.4970000000001,5.217420000000004,1.0,7.0,6.173925197299173
1395,CHEMBL453509,Cc1oc(-c2ccccc2)nc1CCOc1cccc(-c2nn(-c3ccccc3)nc2CC(=O)O)c1,Intermediate,480.52400000000017,5.146320000000005,1.0,7.0,7.468521082957745
1396,CHEMBL1173474,Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2nn(-c3ccccc3)nc2CC(=O)O)c1,Inactive,494.5510000000002,5.070120000000004,1.0,7.0,8.301029995663981
1397,CHEMBL1173381,Cc1oc(-c2ccccc2)nc1CCOc1ccc(-c2nn(-c3ccccc3)nc2C(=O)O)cc1,Inactive,466.4970000000001,5.217420000000005,1.0,7.0,5.8696662315049934
1398,CHEMBL46403,Cc1oc(-c2ccccc2)nc1CCOc1ccc(-c2nn(-c3ccccc3)nc2CC(=O)O)cc1,Inactive,480.52400000000017,5.146320000000005,1.0,7.0,6.286509456906058
1399,CHEMBL82293,Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2nn(-c3ccccc3)nc2CC(=O)O)cc1,Inactive,494.5510000000002,5.070120000000004,1.0,7.0,8.154901959985743
1400,CHEMBL111077,CCOC(=O)C[C@H](C)NC(=O)c1csc(C2CCN(C(=O)c3c(F)cccc3Cl)CC2)n1,Inactive,481.97700000000026,4.026900000000003,1.0,6.0,4.356547323513812
1401,CHEMBL108766,CCn1c(SCC(=O)Nc2ccc(C(=O)O)cc2)nnc1-c1cc2cccc(OC)c2o1,Inactive,452.49200000000025,4.148800000000002,2.0,8.0,4.3979400086720375
1402,CHEMBL107498,COC(=O)c1ccc(NC(=O)C[C@H]2C(=O)N(c3cccc(OC)c3)C(=O)N2Cc2ccc(OC)cc2)cc1,Inactive,517.5380000000004,3.856600000000003,1.0,7.0,4.886056647693163
1403,CHEMBL2323021,O=C(O)c1ccc(COc2ccc3ccccc3c2/C=N/c2ccc(N3CCOCC3)cc2)cc1,Inactive,466.53700000000026,5.7042000000000055,1.0,5.0,4.698970004336019
1404,CHEMBL2338472,COC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Active,437.51700000000017,5.128320000000005,1.0,6.0,7.337242168318426
1405,CHEMBL2331771,CCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Active,451.54400000000015,5.518420000000004,1.0,6.0,8.154901959985743
1406,CHEMBL2331774,CCCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Active,465.57100000000014,5.9085200000000055,1.0,6.0,8.397940008672037
1407,CHEMBL1236924,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC(OCC(C)C)C(=O)O)c2sccc12,Active,479.59800000000024,6.154520000000005,1.0,6.0,8.522878745280337
1408,CHEMBL2331781,CCCCCCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Active,507.6520000000002,7.0788200000000066,1.0,6.0,8.698970004336019
1409,CHEMBL2331786,COc1ccccc1-c1nc(CCOc2ccc(CC(OC)C(=O)O)c3sccc23)c(C)o1,Active,467.5430000000002,5.136920000000004,1.0,7.0,6.03810452633215
1410,CHEMBL2331773,COC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O,Active,431.48800000000017,5.066820000000005,1.0,5.0,6.94692155651658
1411,CHEMBL2331770,CCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O,Inactive,445.51500000000016,5.4569200000000055,1.0,5.0,7.522878745280337
1412,CHEMBL2331780,CCCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O,Inactive,459.54200000000014,5.847020000000006,1.0,5.0,8.154901959985743
1413,CHEMBL2331779,COC(Cc1ccc(OCCc2nc(-c3ccccc3C)oc2C)c2ccccc12)C(=O)O,Inactive,445.5150000000002,5.375240000000006,1.0,5.0,6.095825631715837
1414,CHEMBL121,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Active,437.51700000000017,5.128320000000005,1.0,6.0,7.721246399047171
1415,CHEMBL2338488,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c2ccsc12)C(=O)O,Intermediate,505.5140000000001,6.147120000000005,1.0,6.0,7.638272163982407
1416,CHEMBL2338485,CO[C@@H](Cc1ccc(OCCc2nc(-c3cc(C)cc(C)c3)oc2C)c2ccsc12)C(=O)O,Intermediate,465.5710000000002,5.745160000000006,1.0,6.0,8.096910013008056
1417,CHEMBL2338486,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(C(C)C)cc3)oc2C)c2ccsc12)C(=O)O,Intermediate,479.5980000000002,6.251720000000006,1.0,6.0,8.698970004336019
1418,CHEMBL2338476,COc1cc(OC)cc(-c2nc(CCOc3ccc(C[C@H](OC)C(=O)O)c4sccc34)c(C)o2)c1,Active,497.56900000000024,5.145520000000005,1.0,8.0,8.522878745280337
1419,CHEMBL2331559,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Active,451.54400000000015,5.518420000000004,1.0,6.0,7.6777807052660805
1420,CHEMBL2331776,CCCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Active,465.57100000000014,5.9085200000000055,1.0,6.0,8.698970004336019
1421,CHEMBL2338484,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](OCC(F)(F)F)C(=O)O)c2sccc12,Active,505.5140000000002,6.060820000000004,1.0,6.0,8.522878745280337
1422,CHEMBL2338483,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c2ccsc12)C(=O)O,Active,519.5410000000002,6.537220000000006,1.0,6.0,7.769551078621726
1423,CHEMBL2331787,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](OCC2CC2)C(=O)O)c2sccc12,Active,477.5820000000003,5.908520000000005,1.0,6.0,8.698970004336019
1424,CHEMBL2331778,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(-c4ccccc4)cc3)oc2C)c2ccsc12)C(=O)O,Active,527.6420000000003,7.185420000000006,1.0,6.0,8.522878745280337
1425,CHEMBL2338473,Cc1oc(-c2ccc(C(C)C)cc2)nc1CCOc1ccc(C[C@H](OCC2CC2)C(=O)O)c2sccc12,Active,519.6630000000002,7.031920000000007,1.0,6.0,8.301029995663981
1426,CHEMBL2331783,CCO[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Active,451.54400000000015,5.518420000000004,1.0,6.0,5.5718652059712115
1427,CHEMBL2331775,CO[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,Active,437.51700000000017,5.128320000000005,1.0,6.0,5.841637507904751
1428,CHEMBL2338482,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O,Active,445.51500000000016,5.4569200000000055,1.0,5.0,7.443697499232712
1429,CHEMBL2338481,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c2ccccc12)C(=O)O,Active,513.5120000000002,6.475720000000006,1.0,5.0,7.568636235841013
1430,CHEMBL2338478,Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CCOc1ccc(C[C@H](OCC(F)(F)F)C(=O)O)c2ccccc12,Active,575.5830000000003,7.666320000000007,1.0,5.0,8.096910013008056
1431,CHEMBL2338475,CO[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O,Active,431.48800000000017,5.066820000000005,1.0,5.0,5.804100347590766
1432,CHEMBL2338479,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2sccc12)C(=O)O,Active,437.51700000000017,5.128320000000005,1.0,6.0,7.958607314841775
1433,CHEMBL2338474,CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2sccc12)C(=O)O,Active,451.54400000000015,5.518420000000005,1.0,6.0,7.886056647693163
1434,CHEMBL2331777,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Active,357.435,2.490900000000001,1.0,6.0,6.346787486224656
1435,CHEMBL2331785,CC(=O)c1ccccc1N[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,Active,484.55200000000013,5.5819200000000055,2.0,6.0,9.0
1436,CHEMBL2331772,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,Active,318.75600000000003,3.8130000000000033,1.0,3.0,3.1284270644541214
1437,CHEMBL2331782,CC(C)C[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O,Active,317.38900000000007,1.6531999999999998,4.0,3.0,4.58838029403677
1438,CHEMBL2338477,N=C(N)NCCC[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O,Active,360.41800000000006,-0.12962999999999797,7.0,4.0,4.8124792791635365
1439,CHEMBL2338480,NC(=O)C[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O,Active,318.333,-0.517499999999999,5.0,4.0,4.735182176990463
1440,CHEMBL2338487,NC(=O)CC[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O,Active,332.36000000000007,-0.1273999999999989,5.0,4.0,4.728158393463501
1441,CHEMBL2403509,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCC(=O)O)C(=O)O,Inactive,347.3710000000001,0.8620000000000003,5.0,4.0,4.82102305270683
1442,CHEMBL2403501,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)O,Inactive,319.31700000000006,0.08179999999999998,5.0,4.0,5.2839966563652006
1443,CHEMBL2403499,CC(=O)NCCOC(=O)C(Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1,Inactive,415.7950000000001,4.158200000000003,1.0,4.0,4.3979400086720375
1444,CHEMBL1526763,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Intermediate,333.34400000000005,0.47189999999999965,5.0,4.0,5.06198090252379
1445,CHEMBL1426715,C=CCn1cc([N+](=O)[O-])s/c1=N\C(=O)C(C)(C)C,Intermediate,269.32599999999996,2.1172,0.0,5.0,6.086186147616283
1446,CHEMBL2048021,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,Intermediate,340.4190000000001,3.567700000000002,0.0,4.0,4.0
1447,CHEMBL121,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,Active,358.6510000000001,4.2420000000000035,0.0,7.0,3.853871964321762
1448,CHEMBL3109597,O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1Cl,Inactive,276.679,3.5005000000000015,1.0,3.0,5.481486060122113
1449,CHEMBL3264932,O=C(Nc1ccncc1)c1cc([N+](=O)[O-])ccc1Cl,Inactive,277.667,2.895500000000001,1.0,4.0,6.0
1450,CHEMBL3264936,O=C(O)C(Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1,Inactive,330.68899999999996,4.563500000000002,1.0,2.0,6.657577319177793
1451,CHEMBL39176,CCCCC/C=C(\CCCCCCCCCCC(=O)O)[N+](=O)[O-],Intermediate,327.465,5.712900000000005,1.0,3.0,7.4089353929735005
1452,CHEMBL295416,CCCCC/C(=C\CCCCCCCCCCC(=O)O)[N+](=O)[O-],Inactive,327.465,5.712900000000005,1.0,3.0,6.721246399047171
1453,CHEMBL518038,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Intermediate,357.435,2.490900000000001,1.0,6.0,6.6020599913279625
1454,CHEMBL455936,CCCCC/C=C(\C/C=C\CCCCCCCC(=O)O)[N+](=O)[O-],Intermediate,325.44899999999996,5.4889000000000046,1.0,3.0,6.3872161432802645
1455,CHEMBL518507,CCCCCC/C(=C\CCCCCCCC(=O)O)[N+](=O)[O-],Intermediate,299.41099999999994,4.932700000000004,1.0,3.0,6.200659450546418
1456,CHEMBL459721,CCCCCC/C=C(\CCCCCCCC(=O)O)[N+](=O)[O-],Intermediate,299.41099999999994,4.932700000000004,1.0,3.0,6.080921907623926
1457,CHEMBL456792,CCCCCCCC/C=C(\CCCCCCCC(=O)O)[N+](=O)[O-],Intermediate,327.465,5.712900000000006,1.0,3.0,6.008773924307505
1458,CHEMBL3357979,CCCCCCCC/C(=C\CCCCCCCC(=O)O)[N+](=O)[O-],Intermediate,327.465,5.712900000000006,1.0,3.0,5.79317412396815
1459,CHEMBL3343011,CCCCCCCCCCCC/C=C(\CCCC(=O)O)[N+](=O)[O-],Inactive,327.465,5.712900000000006,1.0,3.0,5.774690718274137
1460,CHEMBL1373918,CCCCCCCCCCCC/C(=C\CCCC(=O)O)[N+](=O)[O-],Inactive,327.465,5.712900000000006,1.0,3.0,5.764471553092451
1461,CHEMBL3398464,Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)n2nccn2)cc1,Intermediate,416.48100000000005,4.285220000000002,1.0,6.0,8.301029995663981
1462,CHEMBL3398463,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@@H](C(=O)O)n2nccn2)cc1,Active,416.48100000000005,4.285220000000002,1.0,6.0,8.522878745280337
1463,CHEMBL3398462,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@@H](C(=O)O)n2cccn2)cc1,Intermediate,415.49300000000005,4.890220000000003,1.0,5.0,6.838631997765025
1464,CHEMBL3398461,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1,Active,414.50500000000005,5.495220000000003,1.0,4.0,6.732828271596986
1465,CHEMBL3398460,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Intermediate,357.435,2.490900000000001,1.0,6.0,6.562249437179612
1466,CHEMBL3398459,Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)n2cccn2)cc1,Active,415.49300000000005,4.890220000000003,1.0,5.0,6.485452247339714
1467,CHEMBL3398458,Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)c2ccsc2)cc1,Active,431.5570000000001,6.297720000000004,1.0,4.0,5.795880017344075
1468,CHEMBL3398457,Cc1cc(C(Cc2ccc(CCCc3nc(-c4ccccc4)oc3C)cc2)C(=O)O)on1,Active,430.50400000000013,5.532640000000006,1.0,5.0,5.795880017344075
1469,CHEMBL3398456,Cc1cc(C(Cc2ccc(CCCc3nc(-c4ccccc4)oc3C)cc2)C(=O)O)no1,Active,430.50400000000013,5.532640000000006,1.0,5.0,4.853871964321762
1470,CHEMBL3398455,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@H](C(=O)O)n2ccnn2)cc1,Active,416.48100000000005,4.285220000000002,1.0,6.0,4.853871964321762
1471,CHEMBL3398454,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@H](C(=O)O)n2cncn2)cc1,Active,416.48100000000005,4.285220000000002,1.0,6.0,4.7447274948966935
1472,CHEMBL3398453,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@H](C(=O)O)n2cccn2)cc1,Active,415.49300000000005,4.890220000000003,1.0,5.0,4.481486060122112
1473,CHEMBL3398452,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C[C@H](C(=O)O)n2nccn2)cc1,Intermediate,416.48100000000005,4.285220000000002,1.0,6.0,4.154901959985743
1474,CHEMBL3398451,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,Intermediate,514.6290000000004,7.2644200000000065,1.0,5.0,4.913640169325252
1475,CHEMBL3398450,CCC(C(=O)Nc1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1ccccc1,Intermediate,516.6410000000002,7.803940000000008,2.0,3.0,6.241088107602026
1476,CHEMBL255930,CCCc1c(SC)c2ccc(NC(=O)C(CC)c3ccccc3)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,Active,576.7620000000003,8.861500000000005,2.0,4.0,6.309803919971486
1477,CHEMBL255930,CCC(NC(=O)c1ccc2cc(C)n(Cc3ccc(-c4ccccc4C(=O)O)cc3)c2c1)c1ccccc1,Active,502.61400000000015,7.244320000000006,2.0,3.0,6.493494967595128
1478,CHEMBL3398449,CCCc1cc2cc(NC(=O)C(CC)c3ccccc3)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,Active,530.6680000000002,8.139600000000007,2.0,3.0,6.585026652029182
1479,CHEMBL3398448,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccccc3)cc12,Intermediate,488.5870000000002,6.601640000000006,2.0,3.0,7.3872161432802645
1480,CHEMBL3398447,CCCc1c(SC)c2cc(NC(=O)C(CC)c3ccccc3)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,Active,576.7620000000003,8.861500000000005,2.0,4.0,7.443697499232712
1481,CHEMBL3398446,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCCCc3ccccc3)cc12,Active,516.6410000000003,7.034240000000007,2.0,3.0,7.7447274948966935
1482,CHEMBL3398445,CCC(NC(=O)c1ccc2c(c1)cc(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1ccccc1,Active,502.61400000000015,7.244320000000007,2.0,3.0,7.7447274948966935
1483,CHEMBL3398444,CCC(NC(=O)c1ccc2c(c1)c(SC)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1ccccc1,Active,548.7080000000003,7.966220000000008,2.0,4.0,7.920818753952375
1484,CHEMBL3398444,CCC(NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1ccccc1,Active,516.6410000000002,7.552740000000007,2.0,3.0,8.096910013008056
1485,CHEMBL3398443,COC1Oc2cc(O)c3c(c2C(=O)N1C(=O)NCc1ccco1)OC1=CC(O)=C(C(C)=O)C(=O)[C@]13C,Active,496.4280000000003,2.1774000000000004,3.0,10.0,4.886056647693163
1486,CHEMBL3398443,COC1Oc2cc(O)c3c(c2C(=O)N1C(=O)NCc1cccc2ccccc12)OC1=CC(O)=C(C(C)=O)C(=O)[C@]13C,Active,556.5270000000002,3.7376000000000023,3.0,9.0,6.2076083105017466
1487,CHEMBL3398442,CSc1nc(SCc2ccccc2)c(C(=O)O)c(SCc2ccccc2)n1,Intermediate,414.5770000000001,5.481300000000004,1.0,6.0,5.747146969020107
1488,CHEMBL3398441,COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc(C#N)cc1C(F)(F)F,Intermediate,420.3680000000001,4.701880000000002,1.0,6.0,5.0
1489,CHEMBL3398440,COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc(C#N)cc1C(F)(F)F,Intermediate,420.3680000000001,4.701880000000002,1.0,6.0,4.823908740944319
1490,CHEMBL3398439,Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccc(C)o4)C3c3ccco3)sc2c1,Active,420.44600000000014,4.882040000000003,1.0,7.0,5.585026652029182
1491,CHEMBL3398438,CC(=O)N1N=C(c2ccccc2)CC1c1cn(Cc2ccccc2)c2ccccc12,Active,393.49000000000007,5.387200000000005,0.0,3.0,6.126098402135539
1492,CHEMBL3398438,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C2/SC(=S)N(CCC(=O)O)C2=O)c(C)c1,Intermediate,479.5830000000003,4.532220000000003,1.0,7.0,6.7121982700697735
1493,CHEMBL3398437,O=C(O)CCN1C(=O)/C(=C/c2ccc(F)cc2F)SC1=S,Intermediate,329.34900000000005,2.6407000000000007,1.0,4.0,5.6020599913279625
1494,CHEMBL3398436,O=C(O)CCN1C(=O)/C(=C/c2ccccc2Cl)SC1=S,Intermediate,327.8140000000001,3.015900000000002,1.0,4.0,5.698970004336019
1495,CHEMBL3398436,CCn1cnc2c1c(=O)n(Cc1cccc([N+](=O)[O-])c1)c(=O)n2Cc1ccccc1,Intermediate,405.41400000000016,2.3844000000000003,0.0,8.0,6.221848749616356
1496,CHEMBL3398435,CCCCOC(=O)CCN1C(=O)/C(=C/c2ccccc2)SC1=S,Intermediate,349.47700000000003,3.6212000000000026,0.0,5.0,5.494850021680094
1497,CHEMBL3398434,CCOc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccco3)sc2c1,Inactive,436.4450000000001,4.663900000000003,1.0,8.0,5.086186147616283
1498,CHEMBL3398433,Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(C)o3)sc2c1.O=C(O)C(=O)O,Intermediate,510.4800000000003,4.0376400000000015,3.0,9.0,4.853871964321762
1499,CHEMBL3398432,O=C(O)CCN1C(=O)/C(=C/c2cccc(OCc3ccc(F)cc3)c2)SC1=S,Intermediate,417.48300000000006,4.080600000000003,1.0,5.0,5.721246399047171
1500,CHEMBL3398431,O=C(O)CCN1C(=O)/C(=C\c2cccc(OCc3ccccc3)c2)SC1=S,Active,399.49300000000005,3.941500000000003,1.0,5.0,6.559090917934782
1501,CHEMBL3398430,O=C(O)CCN1C(=O)/C(=C/c2ccc(C(F)(F)F)cc2C(F)(F)F)SC1=S,Active,429.36300000000006,4.400100000000002,1.0,4.0,5.698970004336019
1502,CHEMBL3398429,COc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(C)o3)sc2c1,Intermediate,436.44500000000016,4.582220000000003,1.0,8.0,5.920818753952375
1503,CHEMBL3398428,Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccc(C)o4)C3c3ccco3)sc2c1,Inactive,420.44600000000014,4.882040000000003,1.0,7.0,4.657577319177793
1504,CHEMBL3398427,CCn1cnc2c1c(=O)n(Cc1cccc([N+](=O)[O-])c1)c(=O)n2Cc1ccccc1,Intermediate,405.41400000000016,2.3844000000000003,0.0,8.0,6.761953896871205
1505,CHEMBL3398426,CCOc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccco3)sc2c1,Inactive,436.4450000000001,4.663900000000003,1.0,8.0,5.522878745280337
1506,CHEMBL3398425,COc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(C)o3)sc2c1,Inactive,436.44500000000016,4.582220000000003,1.0,8.0,5.301029995663981
1507,CHEMBL3398424,CC(=O)N1N=C(c2ccccc2)CC1c1cn(Cc2ccccc2)c2ccccc12,Inactive,393.49000000000007,5.387200000000005,0.0,3.0,5.698970004336019
1508,CHEMBL3585578,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C2/SC(=S)N(CCC(=O)O)C2=O)c(C)c1,Active,479.5830000000003,4.532220000000003,1.0,7.0,6.818156412055227
1509,CHEMBL3598140,Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(C)o3)sc2c1.O=C(O)C(=O)O,Active,510.4800000000003,4.0376400000000015,3.0,9.0,4.522878745280337
1510,CHEMBL3598141,CC(C)=CCC/C(C)=C/Cc1c(O)cc(/C=C/c2ccccc2)cc1O,Intermediate,348.48600000000005,6.503400000000008,2.0,2.0,6.070581074285707
1511,CHEMBL3598142,COc1ccc(/C=C/c2cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c2)cc1,Intermediate,378.51200000000006,6.512000000000007,2.0,3.0,6.200659450546418
1512,CHEMBL3598143,CC(C)=CCC/C(C)=C/Cc1c(O)cc(/C=C/c2ccc(C(F)(F)F)cc2)cc1O,Intermediate,416.48300000000006,7.522200000000008,2.0,2.0,5.0915149811213505
