molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL3678107,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(F)(F)F)nc3)cc12,Active,230.0
CHEMBL3678108,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc4c(c3)CCO4)cc12,Active,223.0
CHEMBL3678109,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cc(Cl)cc(Cl)c3)cc12,Active,15.0
CHEMBL3678110,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(Cl)c(Cl)c3)cc12,Active,10.0
CHEMBL3678111,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cc(C(F)(F)F)ccc3F)cc12,Active,11.0
CHEMBL3678112,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(Cl)c(C(F)(F)F)c3)cc12,Active,15.0
CHEMBL3678113,COc1cc(C(F)(F)F)ccc1[C@H](C)NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1,Active,73.0
CHEMBL3678114,COc1cc(C(F)(F)F)ccc1[C@@H](C)NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1,Active,2.0
CHEMBL3678115,CCc1ccc([C@H](C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1,Intermediate,43.0
CHEMBL3678116,Cc1cc(Cl)ccc1[C@H](C)NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2)cc1,Active,11.0
CHEMBL3678117,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(F)cc3C(F)(F)F)cc12,Active,36.0
CHEMBL3678118,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(F)(F)F)c(F)c3)cc12,Active,53.0
CHEMBL3678119,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(F)c3F)cc12,Active,9.0
CHEMBL3678120,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(F)(F)F)c3Cl)cc12,Active,103.0
CHEMBL3678121,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@H](C)c3cccc(C(F)(F)F)c3Cl)cc12,Active,2.0
CHEMBL3639769,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(Cl)c3F)cc12,Active,18.0
CHEMBL3678122,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(F)c(F)c3)cc12,Active,9.0
CHEMBL3678123,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@H](C)c3ccc(C(F)(F)F)c(F)c3)cc12,Active,1.0
CHEMBL3678124,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@H](C)c3c(F)ccc(F)c3F)cc12,Active,3.0
CHEMBL3678125,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3c(F)ccc(F)c3F)cc12,Active,17.0
CHEMBL3678126,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)[C@@H]3CCCN3C(=O)OCc3ccccc3)cc12,Active,118.0
CHEMBL3678127,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)[C@H]3CCCN3C(=O)OCc3ccccc3)cc12,Active,20.0
CHEMBL3678128,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@H](C)c3cc(F)ccc3C(F)(F)F)cc12,Active,17.0
CHEMBL3678129,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)[C@@H]3CCN(C(=O)OCc4ccccc4)C3)cc12,Active,58.0
CHEMBL3678130,Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)N[C@@H](C)c3cc(F)ccc3C(F)(F)F)cc12,Active,57.0
CHEMBL3678131,Cc1c(C)n(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,22.0
CHEMBL3678132,Cc1c(C)n(Cc2ccc(-c3ccccc3-c3noc(=O)[nH]3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,40.0
CHEMBL3678133,Cc1c(C)n(Cc2ccc(-c3ccccc3-c3n[nH]c(=O)o3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,7.0
CHEMBL3678134,Cc1c(C)n(Cc2ccc(-c3ccccc3S(=O)(=O)NC(C)(C)C)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,1000.0
CHEMBL3678135,Cc1c(C)n(Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,1000.0
CHEMBL3678136,CC(=O)NS(=O)(=O)c1ccccc1-c1ccc(Cn2c(C)c(C)c3cc(C(=O)N[C@@H](C)c4cccc(C(C)C)c4)ccc32)cc1,Active,1000.0
CHEMBL3678137,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC3COc4ccccc4C3)cc12,Active,22.0
CHEMBL3678138,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H]3COc4ccccc4C3)cc12,Active,88.0
CHEMBL3678139,CCCc1ccc([C@H](C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1,Active,40.0
CHEMBL3678140,Cc1ccccc1[C@H](C)NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1,Active,3.0
CHEMBL3678141,CCOc1ccc([C@H](C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1,Active,5.0
CHEMBL3678142,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccccc3Br)cc12,Active,1.0
CHEMBL3678143,CCc1ccccc1[C@H](C)NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1,Active,6.0
CHEMBL3678144,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccccc3OC(F)(F)F)cc12,Intermediate,38.0
CHEMBL3678128,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccccc3OC(C)C)cc12,Active,1046.0
CHEMBL3678134,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(S(C)(=O)=O)cc3)cc12,Active,636.0
CHEMBL3678117,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cncc(C4CC4)c3)cc12,Active,19.0
CHEMBL3678145,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(Br)cn3)cc12,Active,2.0
CHEMBL3678146,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(C4CC4)cn3)cc12,Active,4.0
CHEMBL3678146,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(Cl)nc3)cc12,Active,144.0
CHEMBL3678147,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(C4CC4)nc3)cc12,Active,59.0
CHEMBL3678148,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3ccc(C4CC4)nc3)cc12,Active,32.0
CHEMBL3678149,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cc(Cl)ccn3)cc12,Active,4.0
CHEMBL3678150,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cc(C4CC4)ccn3)cc12,Active,8.0
CHEMBL3678151,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccnc(Br)c3)cc12,Active,98.0
CHEMBL3678152,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccnc(C4CC4)c3)cc12,Active,352.0
CHEMBL3678153,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3ccnc(Br)c3)cc12,Active,8.0
CHEMBL3678154,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3ccnc(C4CC4)c3)cc12,Active,15.0
CHEMBL3678155,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3cccc(Br)n3)cc12,Active,2.0
CHEMBL3678156,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cccc(C4CC4)n3)cc12,Active,1.0
CHEMBL3678157,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(Br)n3)cc12,Active,15.0
CHEMBL3678158,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)n3)cc12,Active,19.0
CHEMBL3678159,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cncc(Br)c3)cc12,Active,8.0
CHEMBL3678160,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3ccc(S(C)(=O)=O)cc3)cc12,Active,11.0
CHEMBL3678161,Cc1c(C)n(Cc2ccc(-c3ccccc3C#N)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(OC(C)C)cc3)cc12,Active,808.0
CHEMBL3678162,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H]3C[C@H]3c3ccccc3)cc12,Active,22.0
CHEMBL3678163,Cc1cccc([C@H](C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)c1,Active,11.0
CHEMBL186179,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@H](C)c3cccc(Br)c3)cc12,Active,1.0
CHEMBL13045,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Active,10.0
CHEMBL121,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(F)(F)F)cc3F)cc12,Active,11.0
CHEMBL4743677,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(F)(F)F)c3F)cc12,Active,27.0
CHEMBL121,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3c(F)cccc3C(F)(F)F)cc12,Active,9.0
CHEMBL4743677,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cc(F)c(F)cc3F)cc12,Intermediate,8.0
CHEMBL4802042,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cc(C(F)(F)F)ccc3Cl)cc12,Intermediate,3.0
CHEMBL121,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(Cl)cc3Cl)cc12,Active,4.0
CHEMBL3348830,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(C4CC4)cc3)cc12,Active,50.0
CHEMBL5070753,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)NC3CC3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,94.0
CHEMBL121,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)N3CC[C@H](O)C3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Intermediate,500.0
CHEMBL3348830,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)NCCO)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,600.0
CHEMBL5070753,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)NC[C@@H](O)C(=O)N(C)C)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,1000.0
CHEMBL5186962,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)NCCN(C)C)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Intermediate,1000.0
CHEMBL5201306,CNC(=O)c1ccccc1-c1ccc(Cn2c(C)c(C)c3cc(C(=O)N[C@@H](C)c4cccc(C(C)C)c4)ccc32)cc1,Active,76.0
CHEMBL5207130,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)N(C)C)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,148.0
CHEMBL5174641,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)NO)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,77.0
CHEMBL2324298,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)NS(C)(=O)=O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,285.0
CHEMBL5179281,Cc1c(C)n(Cc2ccc(-c3ccccc3C(N)=O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,62.0
CHEMBL5191837,COc1ccc(CNC(=O)c2ccc3c(ccn3Cc3ccc(F)cc3F)c2)c(OC)c1,Active,317.0
CHEMBL5206512,O=C(NCc1cccc(OC(F)(F)F)c1)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1,Active,1000.0
CHEMBL5182665,COc1ccc(CNC(=O)c2ccc3c(ccn3Cc3ccc(F)cc3F)c2)cc1OC,Intermediate,300.0
CHEMBL5199152,C[C@H](NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccc([N+](=O)[O-])cc1,Active,292.0
CHEMBL5183657,C[C@H](NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccc(Br)cc1,Active,154.0
CHEMBL5201278,C[C@@H](NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccc(Br)cc1,Active,9.0
CHEMBL5204936,CCC(NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccccc1,Active,1.0
CHEMBL5169731,O=C(NCc1ccccc1)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1,Inactive,5.0
CHEMBL5184027,C[C@@H](NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccc([N+](=O)[O-])cc1,Active,31.0
CHEMBL5170260,CC(C)(NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccccc1,Inactive,4.0
CHEMBL5200843,O=C(NCc1cccs1)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1,Inactive,7.0
CHEMBL5203129,O=C(NCC1COc2ccccc2O1)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1,Inactive,1000.0
CHEMBL5171685,CC(NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1cccc2ccccc12,Inactive,49.0
CHEMBL5173312,C[C@H](NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccc(F)cc1,Active,14.0
CHEMBL2447934,C[C@@H](NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccc(F)cc1,Inactive,1.0
CHEMBL5201597,O=C(NC1CCCC1)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1,Inactive,1000.0
CHEMBL5172001,O=C(N[C@@H]1C[C@H]1c1ccccc1)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1,Intermediate,6700.0
CHEMBL5179111,Nc1ccc(CNC(=O)c2ccc3c(ccn3Cc3ccc(F)cc3F)c2)cc1,Intermediate,147.0
CHEMBL5206276,CCC(NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(F)cc1F)c1ccccc1,Active,1.0
CHEMBL5187164,CCC(NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(Cl)cc1)c1ccccc1,Active,29.0
CHEMBL5207464,CCC(NC(=O)c1ccc2c(ccn2CCc2cccc(Cl)c2)c1)c1ccccc1,Active,1000.0
CHEMBL5207130,CCC(NC(=O)c1ccc2c(ccn2C(=O)c2ccccc2)c1)c1ccccc1,Active,1000.0
CHEMBL5187164,CCC(NC(=O)c1ccc2c(ccn2C(=O)c2ccc([N+](=O)[O-])cc2)c1)c1ccccc1,Active,1000.0
CHEMBL3598140,CCC(NC(=O)c1ccc2c(ccn2C(=O)c2cccc(F)c2F)c1)c1ccccc1,Active,563.0
CHEMBL5284640,CCC(NC(=O)c1ccc2c(ccn2S(=O)(=O)c2ccc(C)cc2)c1)c1ccccc1,Active,98.0
CHEMBL5278668,CCC(NC(=O)c1ccc2c(ccn2S(=O)(=O)c2cccc3ccccc23)c1)c1ccccc1,Intermediate,7.0
CHEMBL5286808,CCC(NC(=O)c1ccc2c(ccn2Cc2ccc(Cl)nc2)c1)c1ccccc1,Intermediate,3.0
CHEMBL5283176,Cc1c(C)n(Cc2ccc(C3(C(=O)O)CC3)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,44.0
CHEMBL5273188,Cc1c(C)n(Cc2ccc(OCC(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Intermediate,126.0
CHEMBL5289955,Cc1c(C)n(Cc2ccc(OCC(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,124.0
CHEMBL5287868,Cc1c(C)n(Cc2ccc(OCC(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Active,370.0
CHEMBL5272116,Cc1c(C)n(Cc2cccc(OCC(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Intermediate,56.0
CHEMBL5281604,Cc1c(C)n(Cc2cccc(OCC(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Intermediate,69.0
CHEMBL5282181,Cc1c(C)n(Cc2cccc(OCC(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Intermediate,131.0
CHEMBL5268912,Cc1c(C)n(Cc2cccc(O[C@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,550.0
CHEMBL5287514,Cc1c(C)n(Cc2cccc(O[C@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Intermediate,1000.0
CHEMBL5288593,Cc1c(C)n(Cc2cccc(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Intermediate,76.0
CHEMBL5287866,Cc1c(C)n(Cc2cccc(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Intermediate,60.0
CHEMBL5282748,Cc1c(C)n(Cc2cccc(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Intermediate,59.0
CHEMBL5273751,Cc1c(C)n(Cc2cccc(OC(C)(C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Intermediate,107.0
CHEMBL5291018,Cc1c(C)n(Cc2cccc(OC(C)(C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Active,321.0
CHEMBL5285688,Cc1c(C)n(Cc2cccc(OCC#N)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,74.0
CHEMBL5277957,Cc1c(C)n(Cc2cccc(OCC#N)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Active,107.0
CHEMBL5281842,Cc1c(C)n(Cc2ccc(O[C@@H](C)C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,313.0
CHEMBL5286386,Cc1c(C)n(Cc2ccc(O[C@H](C)C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,107.0
CHEMBL5267263,Cc1c(C)n(Cc2ccc(OC(C)(C)C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,101.0
CHEMBL5272194,Cc1c(C)n(Cc2ccc(Cl)c(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,0.6
CHEMBL5273393,Cc1c(C)n(Cc2ccc(Cl)c(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Active,0.6
CHEMBL5282503,Cc1c(C)n(Cc2ccc(Cl)c(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(Br)cc3)cc12,Active,0.7
CHEMBL5271038,Cc1c(C)n(Cc2ccc(Cl)c(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Active,0.2
CHEMBL5286386,Cc1c(C)n(Cc2ccc(Cl)c(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)(C)C)c3)cc12,Active,1.6
CHEMBL5267263,Cc1c(C)n(Cc2ccc(Cl)c(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(OC(C)C)c3)cc12,Active,5.0
CHEMBL5271038,Cc1c(C)n(Cc2cc(O[C@@H](C)C(=O)O)ccc2Cl)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)C)c3)cc12,Active,0.06
CHEMBL510698,Cc1c(C)n(Cc2cc(O[C@@H](C)C(=O)O)ccc2Cl)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Active,0.6
CHEMBL3678128,Cc1c(C)n(Cc2cc(O[C@@H](C)C(=O)O)ccc2Cl)c2ccc(C(=O)N[C@@H](C)c3ccc(Br)cc3)cc12,Active,0.3
CHEMBL1236924,Cc1c(C)n(Cc2cc(O[C@@H](C)C(=O)O)ccc2Cl)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Active,0.2
CHEMBL327767,Cc1c(C)n(Cc2cc(O[C@@H](C)C(=O)O)ccc2Cl)c2ccc(C(=O)N[C@@H](C)c3cccc(C(C)(C)C)c3)cc12,Active,1.6
CHEMBL94496,Cc1c(C)n(Cc2cc(O[C@@H](C)C(=O)O)ccc2Cl)c2ccc(C(=O)N[C@@H](C)c3cccc(OC(C)C)c3)cc12,Active,5.0
CHEMBL420441,Cc1c(C)n(Cc2ccc(C3(C(=O)O)CC3)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(Br)cc3)cc12,Active,31.0
CHEMBL121,Cc1c(C)n(Cc2ccc(C3(C(=O)O)CC3)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)C)cc3)cc12,Active,318.0
CHEMBL330191,Cc1c(C)n(Cc2cc(Cl)cc(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Active,76.0
CHEMBL300629,Cc1c(C)n(Cc2cc(Cl)cc(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Active,25.0
CHEMBL328615,Cc1c(C)n(Cc2ccc(O[C@@H](C)C(=O)O)c(Cl)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Active,67.0
CHEMBL96107,Cc1c(C)n(Cc2ccc(O[C@@H](C)C(=O)O)c(Cl)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Active,143.0
CHEMBL94397,Cc1c(C)n(Cc2cccc(O[C@@H](C)C(=O)O)c2Cl)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Active,351.0
CHEMBL97529,Cc1c(C)n(Cc2cccc(O[C@@H](C)C(=O)O)c2Cl)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Active,4000.0
CHEMBL96758,Cc1c(C)n(Cc2ccc(Cl)c(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Active,263.0
CHEMBL96143,Cc1c(C)n(Cc2cc(O[C@@H](C)C(=O)O)ccc2Cl)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Active,151.0
CHEMBL94716,Cc1c(C)n(Cc2cccc(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,Active,358.0
CHEMBL96451,Cc1c(C)n(Cc2cccc(C(C)(C)C#N)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Active,120.0
CHEMBL92130,Cc1c(C)n(Cc2cccc(C(C)(C)C(N)=O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Active,233.0
CHEMBL318684,Cc1c(C)n(Cc2cccc(C(C)(C)C(N)=O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Active,24.0
CHEMBL94306,Cc1c(C)n(C(C)c2cccc(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3cccc(C4CC4)c3)cc12,Active,97.0
